Date;Price
41652,00;922.9
41651,00;939.8
41650,00;1005.3
41649,00;957.8
41648,00;937.0
41647,00;938.8
41646,00;879.9
41645,00;1012.7
41644,00;1014.7
41643,00;924.7
41642,00;884.3
41641,00;856.9
41640,00;815.9
41639,00;805.9
41638,00;804.8
41637,00;785.0
41636,00;762.0
41635,00;803.0
41634,00;802.0
41633,00;707.3
41632,00;702.8
41631,00;713.2
41630,00;639.5
41629,00;640.5
41628,00;650.0
41627,00;732.0
41626,00;541.0
41625,00;715.0
41624,00;759.9
41623,00;919.9
41622,00;908.9
41621,00;936.8
41620,00;900.0
41619,00;919.9
41618,00;1033.7
41617,00;919.0
41616,00;804.0
41615,00;697.0
41614,00;845.0
41613,00;1106.3
41612,00;1237.6
41611,00;1154.9
41610,00;1096.6
41609,00;1004.4
41608,00;1205.7
41607,00;1206.9
41606,00;1101.4
41605,00;1079.9
41604,00;970.0
41603,00;830.0
41602,00;795.0
41601,00;832.5
41600,00;802.0
41599,00;764.9
41598,00;638.0
41597,00;645.7
41596,00;785.4
41595,00;528.3
41594,00;462.0
41593,00;433.9
41592,00;433.4
41591,00;434.9
41590,00;380.0
41589,00;363.0
41588,00;336.3
41587,00;367.8
41586,00;355.0
41585,00;309.6
41584,00;264.1
41583,00;251.3
41582,00;238.2
41581,00;224.0
41580,00;211.7
41579,00;213.4
41578,00;211.2
41577,00;208.0
41576,00;216.0
41575,00;206.9
41574,00;206.9
41573,00;188.6
41572,00;197.9
41571,00;207.0
41570,00;228.0
41569,00;203.0
41568,00;192.8
41567,00;186.1
41566,00;183.1
41565,00;168.3
41564,00;157.6
41563,00;152.8
41562,00;158.1
41561,00;151.4
41560,00;147.5
41559,00;142.9
41558,00;140.1
41557,00;140.4
41556,00;139.5
41555,00;136.5
41554,00;135.8
41553,00;137.8
41552,00;136.7
41551,00;136.8
41550,00;131.0
41549,00;123.0
41548,00;140.3
41547,00;141.9
41546,00;143.9
41545,00;142.5
41544,00;138.9
41543,00;137.1
41542,00;135.0
41541,00;134.8
41540,00;133.4
41539,00;134.0
41538,00;134.4
41537,00;133.8
41536,00;135.1
41535,00;140.4
41534,00;139.1
41533,00;139.4
41532,00;138.3
41531,00;136.7
41530,00;140.7
41529,00;139.4
41528,00;142.1
41527,00;132.6
41526,00;133.1
41525,00;126.3
41524,00;129.0
41523,00;121.9
41522,00;130.2
41521,00;132.5
41520,00;144.0
41519,00;144.0
41518,00;146.0
41517,00;141.0
41516,00;138.0
41515,00;129.3
41514,00;128.8
41513,00;131.3
41512,00;120.1
41511,00;122.1
41510,00;119.6
41509,00;118.5
41508,00;122.0
41507,00;123.3
41506,00;121.2
41505,00;118.5
41504,00;113.4
41503,00;112.8
41502,00;109.0
41501,00;110.0
41500,00;112.6
41499,00;109.6
41498,00;106.8
41497,00;105.0
41496,00;103.0
41495,00;102.8
41494,00;103.1
41493,00;106.0
41492,00;106.6
41491,00;106.7
41490,00;105.1
41489,00;104.9
41488,00;104.5
41487,00;104.0
41486,00;106.2
41485,00;108.0
41484,00;101.5
41483,00;98.8
41482,00;94.4
41481,00;96.0
41480,00;96.9
41479,00;95.1
41478,00;95.6
41477,00;91.6
41476,00;92.0
41475,00;89.8
41474,00;92.0
41473,00;90.1
41472,00;98.5
41471,00;97.1
41470,00;98.9
41469,00;94.4
41468,00;98.3
41467,00;94.0
41466,00;89.0
41465,00;88.0
41464,00;76.7
41463,00;76.0
41462,00;76.5
41461,00;69.7
41460,00;68.5
41459,00;80.0
41458,00;78.9
41457,00;90.4
41456,00;88.1
41455,00;97.5
41454,00;95.0
41453,00;94.7
41452,00;101.7
41451,00;104.0
41450,00;103.3
41449,00;102.1
41448,00;107.9
41447,00;108.2
41446,00;109.5
41445,00;111.3
41444,00;108.3
41443,00;107.3
41442,00;101.9
41441,00;99.9
41440,00;99.8
41439,00;100.0
41438,00;103.9
41437,00;108.8
41436,00;109.0
41435,00;106.3
41434,00;100.4
41433,00;107.9
41432,00;111.0
41431,00;119.0
41430,00;121.9
41429,00;121.4
41428,00;120.7
41427,00;122.5
41426,00;129.3
41425,00;128.8
41424,00;128.8
41423,00;132.3
41422,00;129.0
41421,00;129.8
41420,00;133.5
41419,00;132.0
41418,00;133.1
41417,00;126.3
41416,00;123.8
41415,00;122.9
41414,00;122.0
41413,00;122.5
41412,00;123.2
41411,00;123.5
41410,00;118.2
41409,00;114.2
41408,00;111.4
41407,00;118.0
41406,00;114.8
41405,00;115.6
41404,00;117.7
41403,00;112.8
41402,00;113.2
41401,00;109.6
41400,00;112.3
41399,00;116.0
41398,00;112.9
41397,00;98.1
41396,00;106.3
41395,00;116.4
41394,00;139.2
41393,00;144.0
41392,00;134.4
41391,00;128.0
41390,00;136.9
41389,00;141.7
41388,00;154.2
41387,00;143.5
41386,00;127.4
41385,00;119.2
41384,00;126.6
41383,00;118.5
41382,00;109.0
41381,00;93.1
41380,00;68.4
41379,00;82.4
41378,00;90.0
41377,00;93.0
41376,00;117.0
41375,00;124.9
41374,00;165.0
41373,00;230.0
41372,00;187.5
41371,00;162.3
41370,00;142.6
41369,00;142.3
41368,00;132.1
41367,00;135.0
41366,00;118.0
41365,00;104.0
41364,00;93.0
41363,00;92.2
41362,00;90.5
41361,00;86.2
41360,00;88.9
41359,00;78.5
41358,00;73.6
41357,00;71.5
41356,00;64.3
41355,00;69.9
41354,00;70.8
41353,00;64.5
41352,00;59.1
41351,00;51.6
41350,00;47.4
41349,00;47.0
41348,00;47.0
41347,00;47.2
41346,00;46.9
41345,00;44.3
41344,00;48.4
41343,00;46.0
41342,00;46.8
41341,00;44.2
41340,00;42.0
41339,00;41.0
41338,00;40.3
41337,00;36.2
41336,00;34.5
41335,00;34.3
41334,00;34.5
41333,00;33.4
41332,00;30.9
41331,00;31.1
41330,00;30.4
41329,00;29.9
41328,00;29.8
41327,00;30.3
41326,00;29.8
41325,00;29.6
41324,00;29.4
41323,00;27.0
41322,00;26.8
41321,00;27.2
41320,00;27.1
41319,00;27.2
41318,00;24.2
41317,00;25.2
41316,00;24.6
41315,00;24.0
41314,00;23.6
41313,00;22.7
41312,00;22.1
41311,00;21.2
41310,00;20.6
41309,00;20.4
41308,00;20.6
41307,00;19.6
41306,00;20.5
41305,00;20.4
41304,00;19.7
41303,00;19.5
41302,00;18.7
41301,00;17.8
41300,00;17.9
41299,00;17.4
41298,00;16.9
41297,00;17.5
41296,00;17.3
41295,00;16.8
41294,00;15.7
41293,00;15.6
41292,00;15.7
41291,00;15.5
41290,00;14.7
41289,00;14.3
41288,00;14.3
41287,00;14.1
41286,00;14.2
41285,00;14.1
41284,00;14.1
41283,00;13.8
41282,00;13.7
41281,00;13.6
41280,00;13.4
41279,00;13.4
41278,00;13.5
41277,00;13.4
41276,00;13.3
41275,00;13.3
41274,00;13.5
41273,00;13.4
41272,00;13.4
41271,00;13.4
41270,00;13.4
41269,00;13.5
41268,00;13.4
41267,00;13.4
41266,00;13.3
41265,00;13.4
41264,00;13.5
41263,00;13.5
41262,00;13.6
41261,00;13.3
41260,00;13.3
41259,00;13.3
41258,00;13.5
41257,00;13.6
41256,00;13.7
41255,00;13.7
41254,00;13.6
41253,00;13.4
41252,00;13.4
41251,00;13.4
41250,00;13.5
41249,00;13.3
41248,00;13.4
41247,00;13.4
41246,00;12.7
41245,00;12.5
41244,00;12.6
41243,00;12.6
41242,00;12.4
41241,00;12.4
41240,00;12.2
41239,00;12.3
41238,00;12.5
41237,00;12.4
41236,00;12.4
41235,00;12.4
41234,00;11.8
41233,00;11.7
41232,00;11.8
41231,00;11.6
41230,00;11.8
41229,00;11.8
41228,00;11.2
41227,00;10.9
41226,00;10.9
41225,00;11.0
41224,00;10.9
41223,00;10.9
41222,00;10.8
41221,00;10.9
41220,00;10.9
41219,00;10.9
41218,00;10.8
41217,00;10.8
41216,00;10.6
41215,00;10.5
41214,00;10.6
41213,00;11.2
41212,00;10.9
41211,00;10.6
41210,00;10.7
41209,00;10.3
41208,00;10.2
41207,00;10.9
41206,00;11.6
41205,00;11.6
41204,00;11.7
41203,00;11.6
41202,00;11.7
41201,00;11.7
41200,00;11.9
41199,00;11.8
41198,00;11.9
41197,00;11.8
41196,00;11.7
41195,00;11.9
41194,00;12.0
41193,00;12.0
41192,00;12.1
41191,00;11.9
41190,00;11.8
41189,00;11.8
41188,00;12.5
41187,00;12.7
41186,00;12.9
41185,00;12.9
41184,00;12.8
41183,00;12.4
41182,00;12.4
41181,00;12.4
41180,00;12.4
41179,00;12.3
41178,00;12.3
41177,00;12.2
41176,00;12.1
41175,00;12.2
41174,00;12.2
41173,00;12.4
41172,00;12.3
41171,00;12.6
41170,00;12.3
41169,00;11.9
41168,00;11.9
41167,00;11.8
41166,00;11.7
41165,00;11.4
41164,00;11.4
41163,00;11.3
41162,00;11.2
41161,00;11.0
41160,00;11.0
41159,00;11.0
41158,00;11.2
41157,00;11.0
41156,00;10.4
41155,00;10.5
41154,00;10.2
41153,00;10.0
41152,00;10.2
41151,00;10.8
41150,00;10.9
41149,00;10.9
41148,00;10.9
41147,00;10.6
41146,00;10.5
41145,00;10.6
41144,00;10.1
41143,00;9.8
41142,00;9.9
41141,00;10.1
41140,00;8.0
41139,00;11.6
41138,00;11.6
41137,00;13.5
41136,00;13.3
41135,00;12.2
41134,00;12.0
41133,00;11.6
41132,00;11.5
41131,00;11.4
41130,00;11.1
41129,00;11.1
41128,00;11.1
41127,00;10.9
41126,00;10.9
41125,00;11.0
41124,00;11.0
41123,00;10.5
41122,00;9.6
41121,00;9.4
41120,00;9.1
41119,00;8.7
41118,00;8.9
41117,00;8.9
41116,00;8.9
41115,00;8.8
41114,00;8.6
41113,00;8.4
41112,00;8.4
41111,00;8.9
41110,00;8.5
41109,00;8.9
41108,00;9.1
41107,00;8.8
41106,00;8.5
41105,00;7.6
41104,00;7.5
41103,00;7.7
41102,00;7.8
41101,00;7.2
41100,00;7.2
41099,00;7.0
41098,00;6.8
41097,00;6.8
41096,00;6.7
41095,00;6.7
41094,00;6.5
41093,00;6.4
41092,00;6.8
41091,00;6.6
41090,00;6.7
41089,00;6.7
41088,00;6.6
41087,00;6.7
41086,00;6.4
41085,00;6.3
41084,00;6.3
41083,00;6.4
41082,00;6.6
41081,00;6.7
41080,00;6.7
41079,00;6.5
41078,00;6.3
41077,00;6.2
41076,00;6.4
41075,00;6.5
41074,00;5.9
41073,00;5.9
41072,00;5.7
41071,00;5.6
41070,00;5.5
41069,00;5.6
41068,00;5.6
41067,00;5.6
41066,00;5.5
41065,00;5.4
41064,00;5.3
41063,00;5.2
41062,00;5.3
41061,00;5.3
41060,00;5.2
41059,00;5.1
41058,00;5.2
41057,00;5.1
41056,00;5.1
41055,00;5.1
41054,00;5.2
41053,00;5.1
41052,00;5.1
41051,00;5.1
41050,00;5.1
41049,00;5.1
41048,00;5.1
41047,00;5.1
41046,00;5.1
41045,00;5.1
41044,00;5.0
41043,00;5.0
41042,00;4.9
41041,00;4.9
41040,00;5.0
41039,00;4.8
41038,00;5.0
41037,00;5.1
41036,00;5.1
41035,00;5.1
41034,00;5.1
41033,00;5.1
41032,00;5.1
41031,00;5.1
41030,00;5.0
41029,00;4.9
41028,00;4.9
41027,00;5.0
41026,00;5.1
41025,00;5.1
41024,00;5.1
41023,00;5.1
41022,00;5.0
41021,00;5.2
41020,00;5.3
41019,00;5.3
41018,00;5.1
41017,00;5.1
41016,00;5.0
41015,00;4.9
41014,00;5.0
41013,00;5.0
41012,00;4.9
41011,00;4.9
41010,00;4.9
41009,00;4.8
41008,00;4.9
41007,00;4.8
41006,00;4.7
41005,00;4.9
41004,00;4.9
41003,00;4.9
41002,00;4.9
41001,00;5.0
41000,00;4.8
40999,00;4.9
40998,00;4.9
40997,00;4.8
40996,00;4.8
40995,00;4.8
40994,00;4.6
40993,00;4.6
40992,00;4.7
40991,00;4.7
40990,00;4.7
40989,00;4.8
40988,00;4.8
40987,00;4.7
40986,00;5.3
40985,00;5.2
40984,00;5.3
40983,00;5.3
40982,00;5.4
40981,00;5.3
40980,00;4.9
40979,00;4.9
40978,00;4.8
40977,00;4.9
40976,00;4.9
40975,00;4.9
40974,00;5.0
40973,00;5.0
40972,00;4.8
40971,00;4.6
40970,00;4.7
40969,00;4.9
40968,00;4.9
40967,00;4.9
40966,00;5.0
40965,00;4.9
40964,00;4.8
40963,00;5.0
40962,00;5.0
40961,00;4.4
40960,00;4.3
40959,00;4.4
40958,00;4.4
40957,00;4.2
40956,00;4.4
40955,00;4.3
40954,00;4.3
40953,00;4.5
40952,00;5.3
40951,00;5.5
40950,00;5.6
40949,00;5.9
40948,00;5.8
40947,00;5.6
40946,00;5.7
40945,00;5.4
40944,00;5.7
40943,00;5.9
40942,00;6.0
40941,00;6.1
40940,00;6.1
40939,00;5.5
40938,00;5.5
40937,00;5.4
40936,00;5.6
40935,00;5.3
40934,00;5.3
40933,00;5.8
40932,00;6.3
40931,00;6.4
40930,00;6.3
40929,00;6.2
40928,00;6.5
40927,00;6.4
40926,00;5.9
40925,00;5.6
40924,00;6.7
40923,00;7.0
40922,00;6.8
40921,00;6.4
40920,00;6.8
40919,00;6.9
40918,00;6.4
40917,00;6.3
40916,00;7.1
40915,00;6.8
40914,00;6.7
40913,00;6.9
40912,00;5.6
40911,00;4.9
40910,00;5.2
40909,00;5.3
